title1,resourceIdentifier1,creator1id,creator1name,contributor1id,contributor1name,contributor1role,contributor2id,contributor2name,contributor2role,format1,language1,licenseCondition1,publicationType1,publicationVersion1,publishDate1,publisher1,publisher2,repoName,,resourceIdentifier2,resourceIdentifier3,source1,source2,subject1key,subject1value,subject2key,subject2value,subject3key,subject3value,subject4key,subject4value,subject5key,subject5value,,title2,title3,,,,,,,,,,,,,,,,,,,,,,,,,,
REDES DE COOPERACIÓN EMPRESARIAL PARA EL IMPULSO DE LA COMPETITIVIDAD DE PRODUCTORES AGRÍCOLAS El caso de la producción y comercialización de mango en dos municipios sinaloenses,http://colef.repositorioinstitucional.mx/jspui/handle/1014/334,840180,RAFAEL RUIZ ORTEGA,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nd/4.0,info:eu-repo/semantics/masterThesis,,2010,,,Repositorio Institucional de El Colegio de la Frontera Norte,,,,,,info:eu-repo/classification/AUTOR/REDES,REDES,info:eu-repo/classification/AUTOR/COOPERACIÓN,COOPERACIÓN,info:eu-repo/classification/AUTOR/EMPRESARIAL,EMPRESARIAL,info:eu-repo/classification/AUTOR/IMPULSO,IMPULSO,info:eu-repo/classification/AUTOR/AGRÍCOLAS,AGRÍCOLAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAS ASOCIACIONES DE MIGRANTES Y SU PAPEL EN LA CONFIGURACIÓN DEL DESARROLLO LOCAL EN EL ESTADO DE HIDALGO,http://colef.repositorioinstitucional.mx/jspui/handle/1014/277,835252,MARIANA TREJO SANCHEZ,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nd/4.0,info:eu-repo/semantics/masterThesis,,2010,,,Repositorio Institucional de El Colegio de la Frontera Norte,,,,,,info:eu-repo/classification/AUTOR/MIGRANTES,MIGRANTES,info:eu-repo/classification/AUTOR/DESARROLLO LOCAL,DESARROLLO LOCAL,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,info:eu-repo/classification/cti/54,GEOGRAFÍA,info:eu-repo/classification/cti/5404,GEOGRAFÍA REGIONAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Precariedad laboral y condiciones de vida: trayectorias laborales de jóvenes trabajadores de la industria del vestido en Torreón Coahuila (2001-2010),http://colef.repositorioinstitucional.mx/jspui/handle/1014/338,840179,MARCELA CASTAÑEDA AGUERO,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nd/4.0,info:eu-repo/semantics/masterThesis,,2010,,,Repositorio Institucional de El Colegio de la Frontera Norte,,,,,,info:eu-repo/classification/AUTOR/Precariedad Laboral,Precariedad Laboral,info:eu-repo/classification/AUTOR/Trabajadores,Trabajadores,info:eu-repo/classification/AUTOR/Industria,Industria,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,info:eu-repo/classification/cti/63,SOCIOLOGÍA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA EDUCACIÓN COMO UNA ESTRATEGIA PARA LA MOVILIDAD SOCIAL DE LA JUVENTUD MIXTECA EN TIJUANA,http://colef.repositorioinstitucional.mx/jspui/handle/1014/308,857529,CHRISTIAN ARNULFO ANGELES SALINAS,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nd/4.0,info:eu-repo/semantics/masterThesis,,2012,,,Repositorio Institucional de El Colegio de la Frontera Norte,,,,,,info:eu-repo/classification/AUTOR/EDUCACIÓN,EDUCACIÓN,info:eu-repo/classification/AUTOR/ESTRATEGIA,ESTRATEGIA,info:eu-repo/classification/AUTOR/MOVILIDAD,MOVILIDAD,info:eu-repo/classification/AUTOR/JUVENTUD,JUVENTUD,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Políticas de fomento y apoyo a la microempresa en el desarrollo regional de Tijuana B.C.,http://colef.repositorioinstitucional.mx/jspui/handle/1014/339,837474,SANDRA DIAZ ARREGUIN,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nd/4.0,info:eu-repo/semantics/masterThesis,,2010,,,Repositorio Institucional de El Colegio de la Frontera Norte,,,,,,info:eu-repo/classification/AUTOR/Microempresa,Microempresa,info:eu-repo/classification/AUTOR/Políticas,Políticas,info:eu-repo/classification/AUTOR/Fomento,Fomento,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,info:eu-repo/classification/cti/54,GEOGRAFÍA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
“LA PARTICIPACIÓN CIUDADANA EN EL FONDO DE APORTACIONES PARA LA INFRAESTRUCTURA SOCIAL MUNICIPAL: LOS AYUNTAMIENTOS DE SANTIAGO IXCUINTLA Y ROSAMORADA NAYARIT 2008-2011”,http://colef.repositorioinstitucional.mx/jspui/handle/1014/275,935870,JUAN ANTONIO BECERRA SANTANA,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nd/4.0,info:eu-repo/semantics/masterThesis,,2012,,,Repositorio Institucional de El Colegio de la Frontera Norte,,,,,,info:eu-repo/classification/AUTOR/PARTICIPACIÓN,PARTICIPACIÓN,info:eu-repo/classification/AUTOR/APORTACIONES,APORTACIONES,info:eu-repo/classification/AUTOR/INFRAESTRUCTURA,INFRAESTRUCTURA,info:eu-repo/classification/AUTOR/MUNICIPAL,MUNICIPAL,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Los efectos de la migración en la escolaridad: un estudio comparativo de jóvenes de Tlacuitapa Jalisco que viven en México y en Estados Unidos,http://colef.repositorioinstitucional.mx/jspui/handle/1014/328,839959,LUZ MARIA GARCIA GARCIA,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nd/4.0,info:eu-repo/semantics/masterThesis,,2010,,,Repositorio Institucional de El Colegio de la Frontera Norte,,,,,,info:eu-repo/classification/AUTOR/Efectos,Efectos,info:eu-repo/classification/AUTOR/Migración,Migración,info:eu-repo/classification/AUTOR/Escolaridad,Escolaridad,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,info:eu-repo/classification/cti/63,SOCIOLOGÍA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEMENTOS PARA LA VINCULACIÓN DE LAS ORGANIZACIONES DE LA SOCIEDAD CIVIL: HACIA UNA GOBERNANZA DEL AGUA EN LA ZONA METROPOLITANA DE XALAPA VERACRUZ.,http://colef.repositorioinstitucional.mx/jspui/handle/1014/301,855942,ERANDI AMOR CASTILLO PÉREZ,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nd/4.0,info:eu-repo/semantics/masterThesis,,2012,,,Repositorio Institucional de El Colegio de la Frontera Norte,,,,,,info:eu-repo/classification/AUTOR/VINCULACIÓN,VINCULACIÓN,info:eu-repo/classification/AUTOR/SOCIEDAD,SOCIEDAD,info:eu-repo/classification/AUTOR/GOBERNANZA,GOBERNANZA,info:eu-repo/classification/AUTOR/AGUA,AGUA,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La introducción de hornos ecológicos en una comunidad ladrillera: factores de adopción y resistencia al cambio tecnológico,http://colef.repositorioinstitucional.mx/jspui/handle/1014/330,837471,PAULA CARYAN GONZALEZ GALVAN,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nd/4.0,info:eu-repo/semantics/masterThesis,,2010,,,Repositorio Institucional de El Colegio de la Frontera Norte,,,,,,info:eu-repo/classification/AUTOR/Ecológicos,Ecológicos,info:eu-repo/classification/AUTOR/Comunidad ladrillera,Comunidad ladrillera,info:eu-repo/classification/AUTOR/Adopción,Adopción,info:eu-repo/classification/AUTOR/Resistencia,Resistencia,info:eu-repo/classification/AUTOR/Tecnológico,Tecnológico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCESOS DE CONCESIÓN DEL TRANSPORTE PÚBLICO EN TIJUANA Y EFECTOS EN LA CALIDAD DEL SERVICIO.,http://colef.repositorioinstitucional.mx/jspui/handle/1014/314,925688,PERLA ROCIO CASTRO CEBREROS,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nd/4.0,info:eu-repo/semantics/masterThesis,,2012,,,Repositorio Institucional de El Colegio de la Frontera Norte,,,,,,info:eu-repo/classification/AUTOR/PROCESOS,PROCESOS,info:eu-repo/classification/AUTOR/TRANSPORTE,TRANSPORTE,info:eu-repo/classification/AUTOR/CALIDAD,CALIDAD,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,info:eu-repo/classification/cti/54,GEOGRAFÍA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TURISMO RURAL EN EL MUNICIPIO DE TECATE: FACTOR DE DESARROLLO LOCAL,http://colef.repositorioinstitucional.mx/jspui/handle/1014/233,853512,JOSE ALBERTO DE LUNA FIALLO,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nd/4.0,info:eu-repo/semantics/masterThesis,,2012,,,Repositorio Institucional de El Colegio de la Frontera Norte,,,,,,info:eu-repo/classification/AUTOR/Desarrollo local,Desarrollo local,info:eu-repo/classification/AUTOR/Nueva ruralidad,Nueva ruralidad,info:eu-repo/classification/AUTOR/Turismo rural,Turismo rural,info:eu-repo/classification/AUTOR/A1ctores sociales,A1ctores sociales,info:eu-repo/classification/AUTOR/Recursos turísticos,Recursos turísticos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hacia la sustentabilidad social de proyectos geotérmicos en México. Una guía de buenas prácticas,http://colef.repositorioinstitucional.mx/jspui/handle/1014/216,899713,JOCELYN CITLALI GONZALEZ TRONCOSO,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nd/4.0,info:eu-repo/semantics/masterThesis,,2016,,,Repositorio Institucional de El Colegio de la Frontera Norte,,,,,,info:eu-repo/classification/AUTOR/energía geotérmica,energía geotérmica,info:eu-repo/classification/AUTOR/desarrollo sustentable,desarrollo sustentable,info:eu-repo/classification/AUTOR/sustentabilidad social,sustentabilidad social,info:eu-repo/classification/AUTOR/buenas prácticas,buenas prácticas,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El capital social para la conservación de biodiversidad. Dos casos de estudio en la selva lacandona,http://colef.repositorioinstitucional.mx/jspui/handle/1014/412,896185,VIRGINIA HERNANDEZ GODOY,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nd/4.0,info:eu-repo/semantics/masterThesis,,2016,,,Repositorio Institucional de El Colegio de la Frontera Norte,,,,,,info:eu-repo/classification/AUTOR/Conservación de biodiversidad,Conservación de biodiversidad,info:eu-repo/classification/AUTOR/Capital social,Capital social,info:eu-repo/classification/AUTOR/Reserva de la Biosfera,Reserva de la Biosfera,info:eu-repo/classification/AUTOR/Áreas Destinadas Voluntariamente a la Conservación,Áreas Destinadas Voluntariamente a la Conservación,info:eu-repo/classification/AUTOR/Frontera Corozal,Frontera Corozal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alternativas y retos para la gestión integral de residuos sólidos urbanos en municipios medianos: el caso de Xicotepec Puebla,http://colef.repositorioinstitucional.mx/jspui/handle/1014/415,899684,AMARILIS ISLAS GONZALEZ,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nd/4.0,info:eu-repo/semantics/masterThesis,,2016,,,Repositorio Institucional de El Colegio de la Frontera Norte,,,,,,info:eu-repo/classification/AUTOR/Gestión estratégica,Gestión estratégica,info:eu-repo/classification/AUTOR/GIRSU,GIRSU,info:eu-repo/classification/AUTOR/Municipios medianos,Municipios medianos,info:eu-repo/classification/AUTOR/Organismos descentralizados,Organismos descentralizados,info:eu-repo/classification/AUTOR/Intermunicipalidad,Intermunicipalidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Organismos de la sociedad civil ambientales e involucramiento comunitario: el caso de Alter Terra en Tijuana B.C.,http://colef.repositorioinstitucional.mx/jspui/handle/1014/418,969606,YURITZI LLAMAS MANGIN,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nd/4.0,info:eu-repo/semantics/masterThesis,,2016,,,Repositorio Institucional de El Colegio de la Frontera Norte,,,,,,info:eu-repo/classification/AUTOR/Desarrollo social,Desarrollo social,info:eu-repo/classification/AUTOR/Organizaciones civiles,Organizaciones civiles,info:eu-repo/classification/AUTOR/Alter terra,Alter terra,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sistemas de gestión de la energía en la industria manufacturera maquiladora y de servicios de exportación: el vínculo gobierno-industria en la aplicación de la norma NMX-J-SAA-50001-ANCE-IMNC-2011,http://colef.repositorioinstitucional.mx/jspui/handle/1014/417,896226,FERNANDO LOPEZ PALACIOS,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nd/4.0,info:eu-repo/semantics/masterThesis,,2016,,,Repositorio Institucional de El Colegio de la Frontera Norte,,,,,,info:eu-repo/classification/AUTOR/Sistemas de Gestión de la Energía,Sistemas de Gestión de la Energía,info:eu-repo/classification/AUTOR/Vinculación,Vinculación,info:eu-repo/classification/AUTOR/Norma Mexicana NMX-J-SAA-50001-ANCE-IMNC-201,Norma Mexicana NMX-J-SAA-50001-ANCE-IMNC-201,info:eu-repo/classification/AUTOR/Industria Manufacturera,Industria Manufacturera,info:eu-repo/classification/AUTOR/Maquiladora y de Servicios de Exportación,Maquiladora y de Servicios de Exportación,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Requerimiento de capacidades técnicas y contenido de responsabilidad ambiental en mercados laborales verdes para energía geotermoeléctrica,http://colef.repositorioinstitucional.mx/jspui/handle/1014/416,977599,NANCY NOLAZCO SANTANA,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nd/4.0,info:eu-repo/semantics/masterThesis,,2016,,,Repositorio Institucional de El Colegio de la Frontera Norte,,,,,,info:eu-repo/classification/AUTOR/Mercados laborales,Mercados laborales,info:eu-repo/classification/AUTOR/Energía geotermoeléctrica,Energía geotermoeléctrica,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Percepciones sobre calidad ambiental y procesos productivos de productores de café en el municipio El Águila Colombia,http://colef.repositorioinstitucional.mx/jspui/handle/1014/419,978674,NATALI YESENIA OSORIO VELASQUEZ,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nd/4.0,info:eu-repo/semantics/masterThesis,,2016,,,Repositorio Institucional de El Colegio de la Frontera Norte,,,,,,info:eu-repo/classification/AUTOR/Calidad ambiental percibida,Calidad ambiental percibida,info:eu-repo/classification/AUTOR/Caficultores,Caficultores,info:eu-repo/classification/AUTOR/Nivel de vida,Nivel de vida,info:eu-repo/classification/AUTOR/Identidad cultural,Identidad cultural,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Desde el desierto cultural: procesos de cohesión social y grupal en espacios de gestión artística independiente de Mexicali Baja California México,http://colef.repositorioinstitucional.mx/jspui/handle/1014/440,958646,ALEJANDRA GUADALUPE CARDENAS BRISEÑO,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nd/4.0,info:eu-repo/semantics/masterThesis,,2016,,,Repositorio Institucional de El Colegio de la Frontera Norte,,,,,,info:eu-repo/classification/AUTOR/Cohesión social,Cohesión social,info:eu-repo/classification/AUTOR/Acción colectiva,Acción colectiva,info:eu-repo/classification/AUTOR/Arte,Arte,info:eu-repo/classification/AUTOR/Mexicali,Mexicali,info:eu-repo/classification/AUTOR/Gestión cultural,Gestión cultural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La empresa comunitaria agrícola como alternativa de gestión territorial sostenible. Trabajo asociado en San Juan Nepomuceno Colombia,http://colef.repositorioinstitucional.mx/jspui/handle/1014/421,981849,MARIA ANGELA RICAURTE ANGULO,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nd/4.0,info:eu-repo/semantics/masterThesis,,2016,,,Repositorio Institucional de El Colegio de la Frontera Norte,,,,,,info:eu-repo/classification/AUTOR/Gestión territorial sustentable,Gestión territorial sustentable,info:eu-repo/classification/AUTOR/Capacidad organizativa,Capacidad organizativa,info:eu-repo/classification/AUTOR/Agricultura familiar,Agricultura familiar,info:eu-repo/classification/AUTOR/Trabajo asociado,Trabajo asociado,info:eu-repo/classification/AUTOR/Bosque seco tropical,Bosque seco tropical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Construcción Social de la Gordura en niñas y niños de escolaridad primaria residentes en Tijuana,http://colef.repositorioinstitucional.mx/jspui/handle/1014/441,958800,SARAH CALDERON VARGAS,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nd/4.0,info:eu-repo/semantics/masterThesis,,2016,,,Repositorio Institucional de El Colegio de la Frontera Norte,,,,,,info:eu-repo/classification/AUTOR/Gordura,Gordura,info:eu-repo/classification/AUTOR/Obesidad,Obesidad,info:eu-repo/classification/AUTOR/Sobrepeso,Sobrepeso,info:eu-repo/classification/AUTOR/Estigma,Estigma,info:eu-repo/classification/AUTOR/Cuerpo,Cuerpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Habitar a través de la identidad. Una aproximación a las formas de apropiación del espacio por indígenas mixtecos en la ciudad de Tijuana,http://colef.repositorioinstitucional.mx/jspui/handle/1014/178,900607,VERONICA BUILES CARMONA,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nd/4.0,info:eu-repo/semantics/masterThesis,,2016,,,Repositorio Institucional de El Colegio de la Frontera Norte,,,,,,info:eu-repo/classification/AUTOR/habitar,habitar,info:eu-repo/classification/AUTOR/identidad étnica,identidad étnica,info:eu-repo/classification/AUTOR/migración,migración,info:eu-repo/classification/AUTOR/espacio,espacio,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bajo la carpa: patrimonio cultural e historia de vida de la familia circense en México,http://colef.repositorioinstitucional.mx/jspui/handle/1014/442,931044,ANIBAL FERNANDO ATAYDE VILLEGAS,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nd/4.0,info:eu-repo/semantics/masterThesis,,2016,,,Repositorio Institucional de El Colegio de la Frontera Norte,,,,,,info:eu-repo/classification/AUTOR/Historia de vida,Historia de vida,info:eu-repo/classification/AUTOR/Patrimonio cultural,Patrimonio cultural,info:eu-repo/classification/AUTOR/Circo,Circo,info:eu-repo/classification/AUTOR/Memoria,Memoria,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estigma y discriminación: narrativas de migrantes centroamericanos en tránsito por México hacia Estados Unidos,http://colef.repositorioinstitucional.mx/jspui/handle/1014/433,931039,ADAN EMIR ARANDA REYNOSO,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nd/4.0,info:eu-repo/semantics/masterThesis,,2016,,,Repositorio Institucional de El Colegio de la Frontera Norte,,,,,,info:eu-repo/classification/AUTOR/Migración centroamericana,Migración centroamericana,info:eu-repo/classification/AUTOR/Discriminación,Discriminación,info:eu-repo/classification/AUTOR/Estigma,Estigma,info:eu-repo/classification/AUTOR/Narrativas,Narrativas,info:eu-repo/classification/AUTOR/Experiencias,Experiencias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
“Redes Sociales comunidades filiales familias y clubes de migrantes.  El circuito migrante Sain Alto Zac.- Oakland Ca. “,http://colef.repositorioinstitucional.mx/jspui/handle/1014/483,2021440,JOSE MIGUEL MOCTEZUMA LONGORIA,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nd/4.0,info:eu-repo/semantics/doctoralThesis,,1999,,,Repositorio Institucional de El Colegio de la Frontera Norte,,,,,,info:eu-repo/classification/AUTOR/Redes Sociales,Redes Sociales,info:eu-repo/classification/AUTOR/Comunidades filiales,Comunidades filiales,info:eu-repo/classification/AUTOR/Familias,Familias,info:eu-repo/classification/AUTOR/Clubes de migrantes,Clubes de migrantes,info:eu-repo/classification/AUTOR/Sain Alto,Sain Alto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Periodismo transfronterizo: trayectorias y procesos de identificación laboral en Tijuana y San Diego,http://colef.repositorioinstitucional.mx/jspui/handle/1014/473,954600,SOFIA BEATRIZ ANGELES DIAZ,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nd/4.0,info:eu-repo/semantics/masterThesis,,2016,,,Repositorio Institucional de El Colegio de la Frontera Norte,,,,,,info:eu-repo/classification/AUTOR/Identidades laborales,Identidades laborales,info:eu-repo/classification/AUTOR/Campo Profesional,Campo Profesional,info:eu-repo/classification/AUTOR/Frontera,Frontera,info:eu-repo/classification/AUTOR/Periodistas,Periodistas,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPISODIO DELIBERATIVO EN TORNO A LA VIOLENCIA EN MÉXICO: El caso de los Diálogos por la Paz con el Poder Ejecutivo Federal,http://colef.repositorioinstitucional.mx/jspui/handle/1014/340,857191,ALEJANDRA PEREZ TORRES,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nd/4.0,info:eu-repo/semantics/masterThesis,,2012,,,Repositorio Institucional de El Colegio de la Frontera Norte,,,,,,info:eu-repo/classification/AUTOR/EPISODIO DELIBERATIVO,EPISODIO DELIBERATIVO,info:eu-repo/classification/AUTOR/VIOLENCIA,VIOLENCIA,info:eu-repo/classification/AUTOR/Paz,Paz,info:eu-repo/classification/AUTOR/Poder Ejecutivo,Poder Ejecutivo,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relatos de vida de veteranos deportados de Estados Unidos en Tijuana: masculinidades y roles familiares en transformación,http://colef.repositorioinstitucional.mx/jspui/handle/1014/443,868325,CESAR MARTIN ACOSTA GARCIA,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nd/4.0,info:eu-repo/semantics/masterThesis,,2016,,,Repositorio Institucional de El Colegio de la Frontera Norte,,,,,,info:eu-repo/classification/AUTOR/Deportación,Deportación,info:eu-repo/classification/AUTOR/Relatos de vida,Relatos de vida,info:eu-repo/classification/AUTOR/Veteranos,Veteranos,info:eu-repo/classification/AUTOR/Estados Unidos,Estados Unidos,info:eu-repo/classification/AUTOR/Tijuana,Tijuana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Los hijos de los testigos de Jehová en las escuelas públicas de educación básica en Baja California,http://colef.repositorioinstitucional.mx/jspui/handle/1014/482,2022351,JOSE LUIS MOLINA HERNANDEZ,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nd/4.0,info:eu-repo/semantics/doctoralThesis,,1998,,,Repositorio Institucional de El Colegio de la Frontera Norte,,,,,,info:eu-repo/classification/AUTOR/Testigos de Jehová,Testigos de Jehová,info:eu-repo/classification/AUTOR/Escuelas públicas,Escuelas públicas,info:eu-repo/classification/AUTOR/Educación básica,Educación básica,info:eu-repo/classification/AUTOR/Baja California,Baja California,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La modernización forzada de la gandería (tecnología y recursos naturales en las ex-concesiones) ganaderas del municipio de Chihuahua,http://colef.repositorioinstitucional.mx/jspui/handle/1014/283,2214335,RAUL ARMANDO ESCOBAR TOLENTINO,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nd/4.0,info:eu-repo/semantics/masterThesis,,1986,,,Repositorio Institucional de El Colegio de la Frontera Norte,,,,,,info:eu-repo/classification/AUTOR/Chihuahua,Chihuahua,info:eu-repo/classification/AUTOR/Modernización,Modernización,info:eu-repo/classification/AUTOR/Ganadería,Ganadería,info:eu-repo/classification/AUTOR/Tecnología y recursos naturales,Tecnología y recursos naturales,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Los sentidos de la transición: migrantes internacionales y cultura regional,http://colef.repositorioinstitucional.mx/jspui/handle/1014/481,2077237,LUIS RODOLFO MORAN QUIROZ,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nd/4.0,info:eu-repo/semantics/doctoralThesis,,1998,,,Repositorio Institucional de El Colegio de la Frontera Norte,,,,ARIAL,,info:eu-repo/classification/AUTOR/Migración,Migración,info:eu-repo/classification/AUTOR/Cultura regional,Cultura regional,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,info:eu-repo/classification/cti/63,SOCIOLOGÍA,info:eu-repo/classification/cti/6303,SOCIOLOGÍA GENERAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reconfiguración de la vida familiar de mexicanos residentes de Estados Unidos deportados entre 2008-2015,http://colef.repositorioinstitucional.mx/jspui/handle/1014/401,931084,MARITZA RODRIGUEZ GUTIERREZ,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nd/4.0,info:eu-repo/semantics/masterThesis,,2016,,,Repositorio Institucional de El Colegio de la Frontera Norte,,,,Autor,,info:eu-repo/classification/AUTOR/Deportación,Deportación,info:eu-repo/classification/AUTOR/Separación familiar,Separación familiar,info:eu-repo/classification/AUTOR/Reconfiguración de la vida familiar,Reconfiguración de la vida familiar,info:eu-repo/classification/AUTOR/Política inmigratoria,Política inmigratoria,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La paradoja neopentecostal. Una expresión del cambio religioso fronterizo en Tijuana Baja California,http://colef.repositorioinstitucional.mx/jspui/handle/1014/449,2037222,RAMIRO JAIMES MARTINEZ,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nd/4.0,info:eu-repo/semantics/doctoralThesis,,2006,,,Repositorio Institucional de El Colegio de la Frontera Norte,,,,,,info:eu-repo/classification/AUTOR/Paradoja neopentecostal,Paradoja neopentecostal,info:eu-repo/classification/AUTOR/Expresión,Expresión,info:eu-repo/classification/AUTOR/Cambio religioso fronterizo,Cambio religioso fronterizo,info:eu-repo/classification/AUTOR/Tijuana,Tijuana,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RELACIÓN ENTRE FORMA URBANA MOVILIDAD A TRAVÉS DE TRANSPORTE MOTORIZADO Y EMISIONES DE GEI EN TIJUANA B. C.,http://colef.repositorioinstitucional.mx/jspui/handle/1014/220,875517,DALILA RAMOS ORTIZ,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nd/4.0,info:eu-repo/semantics/masterThesis,,2014,,,Repositorio Institucional de El Colegio de la Frontera Norte,,,,,,info:eu-repo/classification/AUTOR/forma urbana,forma urbana,info:eu-repo/classification/AUTOR/movilidad urbana,movilidad urbana,info:eu-repo/classification/AUTOR/emisiones de GEI,emisiones de GEI,info:eu-repo/classification/AUTOR/transporte urbano,transporte urbano,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La influencia de la estructura urbana en la incidencia de accidentes de tránsito en Tijuana B.C. (2003-2004),http://colef.repositorioinstitucional.mx/jspui/handle/1014/292,2167527,VLADIMIR HERNANDEZ HERNANDEZ,,,,,,,application/pdf,spa,http://creativecommons.org/licenses/by-nd/4.0,info:eu-repo/semantics/masterThesis,,2006,,,Repositorio Institucional de El Colegio de la Frontera Norte,,,,,,info:eu-repo/classification/Autor/Estructura Urbana,Estructura Urbana,info:eu-repo/classification/Autor/Incidencia,Incidencia,info:eu-repo/classification/Autor/Accidentes de tránsito,Accidentes de tránsito,info:eu-repo/classification/Autor/Tijuana B.C.,Tijuana B.C.,info:eu-repo/classification/cti/5,CIENCIAS SOCIALES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
